week_start,sku_code,territory_code,units,value_inr
2025-09-30,BS-0302,T-E1,373,14069.56
2025-10-07,BS-0302,T-E1,446,16823.12
2025-10-14,BS-0302,T-E1,425,16031.0
2025-10-21,BS-0302,T-E1,451,17011.72
2025-10-28,BS-0302,T-E1,404,15238.88
2025-11-04,BS-0302,T-E1,501,18897.72
2025-11-11,BS-0302,T-E1,455,17162.6
2025-11-18,BS-0302,T-E1,501,18897.72
2025-11-25,BS-0302,T-E1,507,19124.04
2025-12-02,BS-0302,T-E1,431,16257.32
2025-12-09,BS-0302,T-E1,371,13994.12
2025-12-16,BS-0302,T-E1,399,15050.28
2025-12-23,BS-0302,T-E1,415,15653.8
2025-12-30,BS-0302,T-E1,412,15540.64
2026-01-06,BS-0302,T-E1,383,14446.76
2026-01-13,BS-0302,T-E1,353,13315.16
2026-01-20,BS-0302,T-E1,430,16219.6
2026-01-27,BS-0302,T-E1,433,16332.76
2026-02-03,BS-0302,T-E1,415,15653.8
2026-02-10,BS-0302,T-E1,425,16031.0
2026-02-17,BS-0302,T-E1,399,15050.28
2026-02-24,BS-0302,T-E1,394,14861.68
2026-03-03,BS-0302,T-E1,398,15012.56
2026-03-10,BS-0302,T-E1,369,13918.68
2026-03-17,BS-0302,T-E1,454,17124.88
2026-03-24,BS-0302,T-E1,367,13843.24
2026-03-31,BS-0302,T-E1,401,15125.72
2026-04-07,BS-0302,T-E1,397,14974.84
2026-04-14,BS-0302,T-E1,418,15766.96
2026-04-21,BS-0302,T-E1,415,15653.8
2026-04-28,BS-0302,T-E1,428,16144.16
2026-05-05,BS-0302,T-E1,429,16181.88
2026-05-12,BS-0302,T-E1,331,12485.32
2026-05-19,BS-0302,T-E1,418,15766.96
2026-05-26,BS-0302,T-E1,338,12749.36
2026-06-02,BS-0302,T-E1,391,14748.52
2026-06-09,BS-0302,T-E1,437,16483.64
2026-06-16,BS-0302,T-E1,378,14258.16
2026-06-23,BS-0302,T-E1,377,14220.44
2025-07-01,BS-0302,T-E2,371,13994.12
2025-07-08,BS-0302,T-E2,392,14786.24
2025-07-15,BS-0302,T-E2,487,18369.64
2025-07-22,BS-0302,T-E2,454,17124.88
2025-07-29,BS-0302,T-E2,488,18407.36
2025-08-05,BS-0302,T-E2,512,19312.64
2025-08-12,BS-0302,T-E2,410,15465.2
2025-08-19,BS-0302,T-E2,411,15502.92
2025-08-26,BS-0302,T-E2,454,17124.88
2025-09-02,BS-0302,T-E2,409,15427.48
2025-09-09,BS-0302,T-E2,410,15465.2
2025-09-16,BS-0302,T-E2,445,16785.4
2025-09-23,BS-0302,T-E2,550,20746.0
2025-09-30,BS-0302,T-E2,456,17200.32
2025-10-07,BS-0302,T-E2,525,19803.0
2025-10-14,BS-0302,T-E2,518,19538.96
2025-10-21,BS-0302,T-E2,503,18973.16
2025-10-28,BS-0302,T-E2,590,22254.8
2025-11-04,BS-0302,T-E2,593,22367.96
2025-11-11,BS-0302,T-E2,531,20029.32
2025-11-18,BS-0302,T-E2,494,18633.68
2025-11-25,BS-0302,T-E2,619,23348.68
2025-12-02,BS-0302,T-E2,536,20217.92
2025-12-09,BS-0302,T-E2,503,18973.16
2025-12-16,BS-0302,T-E2,435,16408.2
2025-12-23,BS-0302,T-E2,520,19614.4
2025-12-30,BS-0302,T-E2,461,17388.92
2026-01-06,BS-0302,T-E2,390,14710.8
2026-01-13,BS-0302,T-E2,480,18105.6
2026-01-20,BS-0302,T-E2,503,18973.16
2026-01-27,BS-0302,T-E2,411,15502.92
2026-02-03,BS-0302,T-E2,448,16898.56
2026-02-10,BS-0302,T-E2,449,16936.28
2026-02-17,BS-0302,T-E2,397,14974.84
2026-02-24,BS-0302,T-E2,450,16974.0
2026-03-03,BS-0302,T-E2,485,18294.2
2026-03-10,BS-0302,T-E2,415,15653.8
2026-03-17,BS-0302,T-E2,495,18671.4
2026-03-24,BS-0302,T-E2,528,19916.16
2026-03-31,BS-0302,T-E2,373,14069.56
2026-04-07,BS-0302,T-E2,443,16709.96
2026-04-14,BS-0302,T-E2,389,14673.08
2026-04-21,BS-0302,T-E2,396,14937.12
2026-04-28,BS-0302,T-E2,509,19199.48
2026-05-05,BS-0302,T-E2,499,18822.28
2026-05-12,BS-0302,T-E2,431,16257.32
2026-05-19,BS-0302,T-E2,503,18973.16
2026-05-26,BS-0302,T-E2,454,17124.88
2026-06-02,BS-0302,T-E2,438,16521.36
2026-06-09,BS-0302,T-E2,414,15616.08
2026-06-16,BS-0302,T-E2,514,19388.08
2026-06-23,BS-0302,T-E2,474,17879.28
2025-07-01,BS-0302,T-E3,405,15276.6
2025-07-08,BS-0302,T-E3,309,11655.48
2025-07-15,BS-0302,T-E3,312,11768.64
2025-07-22,BS-0302,T-E3,351,13239.72
2025-07-29,BS-0302,T-E3,341,12862.52
2025-08-05,BS-0302,T-E3,380,14333.6
2025-08-12,BS-0302,T-E3,405,15276.6
2025-08-19,BS-0302,T-E3,376,14182.72
2025-08-26,BS-0302,T-E3,345,13013.4
2025-09-02,BS-0302,T-E3,352,13277.44
2025-09-09,BS-0302,T-E3,335,12636.2
2025-09-16,BS-0302,T-E3,437,16483.64
2025-09-23,BS-0302,T-E3,425,16031.0
2025-09-30,BS-0302,T-E3,358,13503.76
2025-10-07,BS-0302,T-E3,378,14258.16
2025-10-14,BS-0302,T-E3,466,17577.52
2025-10-21,BS-0302,T-E3,468,17652.96
2025-10-28,BS-0302,T-E3,437,16483.64
2025-11-04,BS-0302,T-E3,485,18294.2
2025-11-11,BS-0302,T-E3,435,16408.2
2025-11-18,BS-0302,T-E3,480,18105.6
2025-11-25,BS-0302,T-E3,415,15653.8
2025-12-02,BS-0302,T-E3,436,16445.92
2025-12-09,BS-0302,T-E3,408,15389.76
2025-12-16,BS-0302,T-E3,395,14899.4
2025-12-23,BS-0302,T-E3,370,13956.4
2025-12-30,BS-0302,T-E3,329,12409.88
2026-01-06,BS-0302,T-E3,318,11994.96
2026-01-13,BS-0302,T-E3,359,13541.48
2026-01-20,BS-0302,T-E3,357,13466.04
2026-01-27,BS-0302,T-E3,408,15389.76
2026-02-03,BS-0302,T-E3,339,12787.08
2026-02-10,BS-0302,T-E3,418,15766.96
2026-02-17,BS-0302,T-E3,338,12749.36
2026-02-24,BS-0302,T-E3,425,16031.0
2026-03-03,BS-0302,T-E3,393,14823.96
2026-03-10,BS-0302,T-E3,366,13805.52
2026-03-17,BS-0302,T-E3,434,16370.48
2026-03-24,BS-0302,T-E3,432,16295.04
2026-03-31,BS-0302,T-E3,328,12372.16
2026-04-07,BS-0302,T-E3,388,14635.36
2026-04-14,BS-0302,T-E3,344,12975.68
2026-04-21,BS-0302,T-E3,129,4865.88
2026-04-28,BS-0302,T-E3,328,12372.16
2026-05-05,BS-0302,T-E3,342,12900.24
2026-05-12,BS-0302,T-E3,368,13880.96
2026-05-19,BS-0302,T-E3,408,15389.76
2026-05-26,BS-0302,T-E3,429,16181.88
2026-06-02,BS-0302,T-E3,414,15616.08
2026-06-09,BS-0302,T-E3,373,14069.56
2026-06-16,BS-0302,T-E3,337,12711.64
2026-06-23,BS-0302,T-E3,353,13315.16
2025-07-01,BS-0302,T-W1,259,9769.48
2025-07-08,BS-0302,T-W1,282,10637.04
2025-07-15,BS-0302,T-W1,287,10825.64
2025-07-22,BS-0302,T-W1,258,9731.76
2025-07-29,BS-0302,T-W1,258,9731.76
2025-08-05,BS-0302,T-W1,289,10901.08
2025-08-12,BS-0302,T-W1,237,8939.64
2025-08-19,BS-0302,T-W1,245,9241.4
2025-08-26,BS-0302,T-W1,230,8675.6
2025-09-02,BS-0302,T-W1,255,9618.6
2025-09-09,BS-0302,T-W1,284,10712.48
2025-09-16,BS-0302,T-W1,252,9505.44
2025-09-23,BS-0302,T-W1,238,8977.36
2025-09-30,BS-0302,T-W1,274,10335.28
2025-10-07,BS-0302,T-W1,259,9769.48
2025-10-14,BS-0302,T-W1,268,10108.96
2025-10-21,BS-0302,T-W1,329,12409.88
2025-10-28,BS-0302,T-W1,332,12523.04
2025-11-04,BS-0302,T-W1,295,11127.4
2025-11-11,BS-0302,T-W1,347,13088.84
2025-11-18,BS-0302,T-W1,279,10523.88
2025-11-25,BS-0302,T-W1,305,11504.6
2025-12-02,BS-0302,T-W1,235,8864.2
2025-12-09,BS-0302,T-W1,251,9467.72
2025-12-16,BS-0302,T-W1,306,11542.32
2025-12-23,BS-0302,T-W1,316,11919.52
2025-12-30,BS-0302,T-W1,273,10297.56
2026-01-06,BS-0302,T-W1,254,9580.88
2026-01-13,BS-0302,T-W1,281,10599.32
2026-01-20,BS-0302,T-W1,263,9920.36
2026-01-27,BS-0302,T-W1,239,9015.08
2026-02-03,BS-0302,T-W1,291,10976.52
2026-02-10,BS-0302,T-W1,238,8977.36
2026-02-17,BS-0302,T-W1,291,10976.52
2026-02-24,BS-0302,T-W1,300,11316.0
2026-03-03,BS-0302,T-W1,241,9090.52
2026-03-10,BS-0302,T-W1,267,10071.24
2026-03-17,BS-0302,T-W1,279,10523.88
2026-03-24,BS-0302,T-W1,253,9543.16
2026-03-31,BS-0302,T-W1,275,10373.0
2026-04-07,BS-0302,T-W1,261,9844.92
2026-04-14,BS-0302,T-W1,267,10071.24
2026-04-21,BS-0302,T-W1,287,10825.64
2026-04-28,BS-0302,T-W1,286,10787.92
2026-05-05,BS-0302,T-W1,277,10448.44
2026-05-12,BS-0302,T-W1,259,9769.48
2026-05-19,BS-0302,T-W1,304,11466.88
2026-05-26,BS-0302,T-W1,274,10335.28
2026-06-02,BS-0302,T-W1,301,11353.72
2026-06-09,BS-0302,T-W1,287,10825.64
2026-06-16,BS-0302,T-W1,244,9203.68
2026-06-23,BS-0302,T-W1,289,10901.08
2025-07-01,BS-0302,T-W2,263,9920.36
2025-07-08,BS-0302,T-W2,283,10674.76
2025-07-15,BS-0302,T-W2,305,11504.6
2025-07-22,BS-0302,T-W2,255,9618.6
2025-07-29,BS-0302,T-W2,300,11316.0
2025-08-05,BS-0302,T-W2,297,11202.84
2025-08-12,BS-0302,T-W2,275,10373.0
2025-08-19,BS-0302,T-W2,240,9052.8
2025-08-26,BS-0302,T-W2,271,10222.12
2025-09-02,BS-0302,T-W2,296,11165.12
2025-09-09,BS-0302,T-W2,305,11504.6
2025-09-16,BS-0302,T-W2,250,9430.0
2025-09-23,BS-0302,T-W2,293,11051.96
2025-09-30,BS-0302,T-W2,246,9279.12
2025-10-07,BS-0302,T-W2,278,10486.16
2025-10-14,BS-0302,T-W2,312,11768.64
2025-10-21,BS-0302,T-W2,268,10108.96
2025-10-28,BS-0302,T-W2,283,10674.76
2025-11-04,BS-0302,T-W2,282,10637.04
2025-11-11,BS-0302,T-W2,366,13805.52
2025-11-18,BS-0302,T-W2,287,10825.64
2025-11-25,BS-0302,T-W2,284,10712.48
2025-12-02,BS-0302,T-W2,242,9128.24
2025-12-09,BS-0302,T-W2,244,9203.68
2025-12-16,BS-0302,T-W2,291,10976.52
2025-12-23,BS-0302,T-W2,297,11202.84
2025-12-30,BS-0302,T-W2,231,8713.32
2026-01-06,BS-0302,T-W2,229,8637.88
2026-01-13,BS-0302,T-W2,232,8751.04
2026-01-20,BS-0302,T-W2,105,3960.6
2026-01-27,BS-0302,T-W2,290,10938.8
2026-02-03,BS-0302,T-W2,312,11768.64
2026-02-10,BS-0302,T-W2,273,10297.56
2026-02-17,BS-0302,T-W2,299,11278.28
2026-02-24,BS-0302,T-W2,296,11165.12
2026-03-03,BS-0302,T-W2,310,11693.2
2026-03-10,BS-0302,T-W2,275,10373.0
2026-03-17,BS-0302,T-W2,287,10825.64
2026-03-24,BS-0302,T-W2,272,10259.84
2026-03-31,BS-0302,T-W2,224,8449.28
2026-04-07,BS-0302,T-W2,263,9920.36
2026-04-14,BS-0302,T-W2,252,9505.44
2026-04-21,BS-0302,T-W2,260,9807.2
2026-04-28,BS-0302,T-W2,259,9769.48
2026-05-05,BS-0302,T-W2,243,9165.96
2026-05-12,BS-0302,T-W2,249,9392.28
2026-05-19,BS-0302,T-W2,306,11542.32
2026-05-26,BS-0302,T-W2,286,10787.92
2026-06-02,BS-0302,T-W2,301,11353.72
2026-06-09,BS-0302,T-W2,322,12145.84
2026-06-16,BS-0302,T-W2,278,10486.16
2026-06-23,BS-0302,T-W2,249,9392.28
2025-07-01,BS-0302,T-W3,240,9052.8
2025-07-08,BS-0302,T-W3,255,9618.6
2025-07-15,BS-0302,T-W3,257,9694.04
2025-07-22,BS-0302,T-W3,282,10637.04
2025-07-29,BS-0302,T-W3,279,10523.88
2025-08-05,BS-0302,T-W3,281,10599.32
2025-08-12,BS-0302,T-W3,285,10750.2
2025-08-19,BS-0302,T-W3,275,10373.0
2025-08-26,BS-0302,T-W3,229,8637.88
2025-09-02,BS-0302,T-W3,291,10976.52
2025-09-09,BS-0302,T-W3,292,11014.24
2025-09-16,BS-0302,T-W3,238,8977.36
2025-09-23,BS-0302,T-W3,283,10674.76
2025-09-30,BS-0302,T-W3,225,8487.0
2025-10-07,BS-0302,T-W3,316,11919.52
2025-10-14,BS-0302,T-W3,274,10335.28
2025-10-21,BS-0302,T-W3,274,10335.28
2025-10-28,BS-0302,T-W3,313,11806.36
2025-11-04,BS-0302,T-W3,318,11994.96
2025-11-11,BS-0302,T-W3,270,10184.4
2025-11-18,BS-0302,T-W3,323,12183.56
2025-11-25,BS-0302,T-W3,336,12673.92
2025-12-02,BS-0302,T-W3,298,11240.56
2025-12-09,BS-0302,T-W3,283,10674.76
2025-12-16,BS-0302,T-W3,261,9844.92
2025-12-23,BS-0302,T-W3,278,10486.16
2025-12-30,BS-0302,T-W3,253,9543.16
2026-01-06,BS-0302,T-W3,255,9618.6
2026-01-13,BS-0302,T-W3,232,8751.04
2026-01-20,BS-0302,T-W3,282,10637.04
2026-01-27,BS-0302,T-W3,246,9279.12
2026-02-03,BS-0302,T-W3,258,9731.76
2026-02-10,BS-0302,T-W3,223,8411.56
2026-02-17,BS-0302,T-W3,251,9467.72
2026-02-24,BS-0302,T-W3,271,10222.12
2026-03-03,BS-0302,T-W3,228,8600.16
2026-03-10,BS-0302,T-W3,246,9279.12
2026-03-17,BS-0302,T-W3,241,9090.52
2026-03-24,BS-0302,T-W3,277,10448.44
2026-03-31,BS-0302,T-W3,205,7732.6
2026-04-07,BS-0302,T-W3,220,8298.4
2026-04-14,BS-0302,T-W3,223,8411.56
2026-04-21,BS-0302,T-W3,235,8864.2
2026-04-28,BS-0302,T-W3,234,8826.48
2026-05-05,BS-0302,T-W3,218,8222.96
2026-05-12,BS-0302,T-W3,227,8562.44
2026-05-19,BS-0302,T-W3,218,8222.96
2026-05-26,BS-0302,T-W3,237,8939.64
2026-06-02,BS-0302,T-W3,246,9279.12
2026-06-09,BS-0302,T-W3,229,8637.88
2026-06-16,BS-0302,T-W3,242,9128.24
2026-06-23,BS-0302,T-W3,295,11127.4
2025-07-01,BS-0303,T-N1,152,8724.8
2025-07-08,BS-0303,T-N1,163,9356.2
2025-07-15,BS-0303,T-N1,133,7634.2
2025-07-22,BS-0303,T-N1,158,9069.2
2025-07-29,BS-0303,T-N1,174,9987.6
2025-08-05,BS-0303,T-N1,174,9987.6
2025-08-12,BS-0303,T-N1,166,9528.4
2025-08-19,BS-0303,T-N1,165,9471.0
2025-08-26,BS-0303,T-N1,179,10274.6
2025-09-02,BS-0303,T-N1,155,8897.0
2025-09-09,BS-0303,T-N1,173,9930.2
2025-09-16,BS-0303,T-N1,173,9930.2
2025-09-23,BS-0303,T-N1,159,9126.6
2025-09-30,BS-0303,T-N1,168,9643.2
2025-10-07,BS-0303,T-N1,196,11250.4
2025-10-14,BS-0303,T-N1,179,10274.6
2025-10-21,BS-0303,T-N1,167,9585.8
2025-10-28,BS-0303,T-N1,68,3903.2
2025-11-04,BS-0303,T-N1,153,8782.2
2025-11-11,BS-0303,T-N1,155,8897.0
2025-11-18,BS-0303,T-N1,169,9700.6
2025-11-25,BS-0303,T-N1,204,11709.6
2025-12-02,BS-0303,T-N1,176,10102.4
2025-12-09,BS-0303,T-N1,161,9241.4
2025-12-16,BS-0303,T-N1,145,8323.0
2025-12-23,BS-0303,T-N1,167,9585.8
2025-12-30,BS-0303,T-N1,141,8093.4
2026-01-06,BS-0303,T-N1,152,8724.8
2026-01-13,BS-0303,T-N1,167,9585.8
2026-01-20,BS-0303,T-N1,159,9126.6
2026-01-27,BS-0303,T-N1,134,7691.6
2026-02-03,BS-0303,T-N1,151,8667.4
2026-02-10,BS-0303,T-N1,144,8265.6
2026-02-17,BS-0303,T-N1,163,9356.2
2026-02-24,BS-0303,T-N1,177,10159.8
2026-03-03,BS-0303,T-N1,173,9930.2
2026-03-10,BS-0303,T-N1,165,9471.0
2026-03-17,BS-0303,T-N1,140,8036.0
2026-03-24,BS-0303,T-N1,165,9471.0
2026-03-31,BS-0303,T-N1,137,7863.8
2026-04-07,BS-0303,T-N1,143,8208.2
2026-04-14,BS-0303,T-N1,164,9413.6
2026-04-21,BS-0303,T-N1,147,8437.8
2026-04-28,BS-0303,T-N1,163,9356.2
2026-05-05,BS-0303,T-N1,167,9585.8
2026-05-12,BS-0303,T-N1,168,9643.2
2026-05-19,BS-0303,T-N1,168,9643.2
2026-05-26,BS-0303,T-N1,169,9700.6
2026-06-02,BS-0303,T-N1,135,7749.0
2026-06-09,BS-0303,T-N1,141,8093.4
2026-06-16,BS-0303,T-N1,180,10332.0
2026-06-23,BS-0303,T-N1,143,8208.2
2025-07-01,BS-0303,T-N2,208,11939.2
2025-07-08,BS-0303,T-N2,188,10791.2
2025-07-15,BS-0303,T-N2,164,9413.6
2025-07-22,BS-0303,T-N2,208,11939.2
2025-07-29,BS-0303,T-N2,218,12513.2
2025-08-05,BS-0303,T-N2,206,11824.4
2025-08-12,BS-0303,T-N2,218,12513.2
2025-08-19,BS-0303,T-N2,227,13029.8
2025-08-26,BS-0303,T-N2,186,10676.4
2025-09-02,BS-0303,T-N2,220,12628.0
2025-09-09,BS-0303,T-N2,196,11250.4
2025-09-16,BS-0303,T-N2,184,10561.6
2025-09-23,BS-0303,T-N2,216,12398.4
2025-09-30,BS-0303,T-N2,173,9930.2
2025-10-07,BS-0303,T-N2,256,14694.4
2025-10-14,BS-0303,T-N2,232,13316.8
2025-10-21,BS-0303,T-N2,250,14350.0
2025-10-28,BS-0303,T-N2,205,11767.0
2025-11-04,BS-0303,T-N2,245,14063.0
2025-11-11,BS-0303,T-N2,240,13776.0
2025-11-18,BS-0303,T-N2,221,12685.4
2025-11-25,BS-0303,T-N2,227,13029.8
2025-12-02,BS-0303,T-N2,177,10159.8
2025-12-09,BS-0303,T-N2,182,10446.8
2025-12-16,BS-0303,T-N2,179,10274.6
2025-12-23,BS-0303,T-N2,219,12570.6
2025-12-30,BS-0303,T-N2,174,9987.6
2026-01-06,BS-0303,T-N2,176,10102.4
2026-01-13,BS-0303,T-N2,193,11078.2
2026-01-20,BS-0303,T-N2,190,10906.0
2026-01-27,BS-0303,T-N2,212,12168.8
2026-02-03,BS-0303,T-N2,185,10619.0
2026-02-10,BS-0303,T-N2,224,12857.6
2026-02-17,BS-0303,T-N2,195,11193.0
2026-02-24,BS-0303,T-N2,195,11193.0
2026-03-03,BS-0303,T-N2,231,13259.4
2026-03-10,BS-0303,T-N2,226,12972.4
2026-03-17,BS-0303,T-N2,209,11996.6
2026-03-24,BS-0303,T-N2,235,13489.0
2026-03-31,BS-0303,T-N2,176,10102.4
2026-04-07,BS-0303,T-N2,196,11250.4
2026-04-14,BS-0303,T-N2,203,11652.2
2026-04-21,BS-0303,T-N2,66,3788.4
2026-04-28,BS-0303,T-N2,211,12111.4
2026-05-05,BS-0303,T-N2,173,9930.2
2026-05-12,BS-0303,T-N2,202,11594.8
2026-05-19,BS-0303,T-N2,205,11767.0
2026-05-26,BS-0303,T-N2,178,10217.2
2026-06-02,BS-0303,T-N2,215,12341.0
2026-06-09,BS-0303,T-N2,180,10332.0
2026-06-16,BS-0303,T-N2,194,11135.6
2026-06-23,BS-0303,T-N2,202,11594.8
2025-07-01,BS-0303,T-N3,146,8380.4
2025-07-08,BS-0303,T-N3,136,7806.4
2025-07-15,BS-0303,T-N3,135,7749.0
2025-07-22,BS-0303,T-N3,128,7347.2
2025-07-29,BS-0303,T-N3,170,9758.0
2025-08-05,BS-0303,T-N3,176,10102.4
2025-08-12,BS-0303,T-N3,131,7519.4
2025-08-19,BS-0303,T-N3,142,8150.8
2025-08-26,BS-0303,T-N3,142,8150.8
2025-09-02,BS-0303,T-N3,169,9700.6
2025-09-09,BS-0303,T-N3,166,9528.4
2025-09-16,BS-0303,T-N3,165,9471.0
2025-09-23,BS-0303,T-N3,183,10504.2
2025-09-30,BS-0303,T-N3,156,8954.4
2025-10-07,BS-0303,T-N3,195,11193.0
2025-10-14,BS-0303,T-N3,168,9643.2
2025-10-21,BS-0303,T-N3,175,10045.0
2025-10-28,BS-0303,T-N3,165,9471.0
2025-11-04,BS-0303,T-N3,184,10561.6
2025-11-11,BS-0303,T-N3,207,11881.8
2025-11-18,BS-0303,T-N3,186,10676.4
2025-11-25,BS-0303,T-N3,197,11307.8
2025-12-02,BS-0303,T-N3,142,8150.8
2025-12-09,BS-0303,T-N3,179,10274.6
2025-12-16,BS-0303,T-N3,183,10504.2
2025-12-23,BS-0303,T-N3,152,8724.8
2025-12-30,BS-0303,T-N3,129,7404.6
2026-01-06,BS-0303,T-N3,167,9585.8
2026-01-13,BS-0303,T-N3,166,9528.4
2026-01-20,BS-0303,T-N3,165,9471.0
2026-01-27,BS-0303,T-N3,143,8208.2
2026-02-03,BS-0303,T-N3,166,9528.4
2026-02-10,BS-0303,T-N3,142,8150.8
2026-02-17,BS-0303,T-N3,134,7691.6
2026-02-24,BS-0303,T-N3,172,9872.8
2026-03-03,BS-0303,T-N3,149,8552.6
2026-03-10,BS-0303,T-N3,64,3673.6
2026-03-17,BS-0303,T-N3,140,8036.0
2026-03-24,BS-0303,T-N3,166,9528.4
2026-03-31,BS-0303,T-N3,130,7462.0
2026-04-07,BS-0303,T-N3,158,9069.2
2026-04-14,BS-0303,T-N3,167,9585.8
2026-04-21,BS-0303,T-N3,165,9471.0
2026-04-28,BS-0303,T-N3,155,8897.0
2026-05-05,BS-0303,T-N3,137,7863.8
2026-05-12,BS-0303,T-N3,136,7806.4
2026-05-19,BS-0303,T-N3,136,7806.4
2026-05-26,BS-0303,T-N3,170,9758.0
2026-06-02,BS-0303,T-N3,155,8897.0
2026-06-09,BS-0303,T-N3,172,9872.8
2026-06-16,BS-0303,T-N3,152,8724.8
2026-06-23,BS-0303,T-N3,168,9643.2
2025-07-01,BS-0303,T-S1,155,8897.0
2025-07-08,BS-0303,T-S1,148,8495.2
2025-07-15,BS-0303,T-S1,177,10159.8
2025-07-22,BS-0303,T-S1,192,11020.8
2025-07-29,BS-0303,T-S1,156,8954.4
2025-08-05,BS-0303,T-S1,193,11078.2
2025-08-12,BS-0303,T-S1,165,9471.0
2025-08-19,BS-0303,T-S1,203,11652.2
2025-08-26,BS-0303,T-S1,195,11193.0
2025-09-02,BS-0303,T-S1,173,9930.2
2025-09-09,BS-0303,T-S1,210,12054.0
2025-09-16,BS-0303,T-S1,178,10217.2
2025-09-23,BS-0303,T-S1,176,10102.4
2025-09-30,BS-0303,T-S1,173,9930.2
2025-10-07,BS-0303,T-S1,205,11767.0
2025-10-14,BS-0303,T-S1,218,12513.2
2025-10-21,BS-0303,T-S1,220,12628.0
2025-10-28,BS-0303,T-S1,184,10561.6
2025-11-04,BS-0303,T-S1,195,11193.0
2025-11-11,BS-0303,T-S1,218,12513.2
2025-11-18,BS-0303,T-S1,240,13776.0
2025-11-25,BS-0303,T-S1,186,10676.4
2025-12-02,BS-0303,T-S1,186,10676.4
2025-12-09,BS-0303,T-S1,164,9413.6
2025-12-16,BS-0303,T-S1,178,10217.2
2025-12-23,BS-0303,T-S1,181,10389.4
2025-12-30,BS-0303,T-S1,174,9987.6
2026-01-06,BS-0303,T-S1,164,9413.6
2026-01-13,BS-0303,T-S1,189,10848.6
2026-01-20,BS-0303,T-S1,177,10159.8
2026-01-27,BS-0303,T-S1,184,10561.6
2026-02-03,BS-0303,T-S1,193,11078.2
2026-02-10,BS-0303,T-S1,200,11480.0
2026-02-17,BS-0303,T-S1,178,10217.2
2026-02-24,BS-0303,T-S1,167,9585.8
2026-03-03,BS-0303,T-S1,196,11250.4
2026-03-10,BS-0303,T-S1,199,11422.6
2026-03-17,BS-0303,T-S1,165,9471.0
2026-03-24,BS-0303,T-S1,205,11767.0
2026-03-31,BS-0303,T-S1,145,8323.0
2026-04-07,BS-0303,T-S1,189,10848.6
2026-04-14,BS-0303,T-S1,153,8782.2
2026-04-21,BS-0303,T-S1,150,8610.0
2026-04-28,BS-0303,T-S1,166,9528.4
2026-05-05,BS-0303,T-S1,160,9184.0
2026-05-12,BS-0303,T-S1,155,8897.0
2026-05-19,BS-0303,T-S1,173,9930.2
2026-05-26,BS-0303,T-S1,196,11250.4
2026-06-02,BS-0303,T-S1,171,9815.4
2026-06-09,BS-0303,T-S1,196,11250.4
2026-06-16,BS-0303,T-S1,169,9700.6
2026-06-23,BS-0303,T-S1,204,11709.6
2025-07-01,BS-0303,T-S2,96,5510.4
2025-07-08,BS-0303,T-S2,91,5223.4
2025-07-15,BS-0303,T-S2,117,6715.8
2025-07-22,BS-0303,T-S2,105,6027.0
2025-07-29,BS-0303,T-S2,98,5625.2
2025-08-05,BS-0303,T-S2,97,5567.8
2025-08-12,BS-0303,T-S2,111,6371.4
2025-08-19,BS-0303,T-S2,111,6371.4
2025-08-26,BS-0303,T-S2,108,6199.2
2025-09-02,BS-0303,T-S2,112,6428.8
2025-09-09,BS-0303,T-S2,103,5912.2
2025-09-16,BS-0303,T-S2,129,7404.6
2025-09-23,BS-0303,T-S2,117,6715.8
2025-09-30,BS-0303,T-S2,92,5280.8
2025-10-07,BS-0303,T-S2,142,8150.8
2025-10-14,BS-0303,T-S2,124,7117.6
2025-10-21,BS-0303,T-S2,123,7060.2
2025-10-28,BS-0303,T-S2,126,7232.4
2025-11-04,BS-0303,T-S2,116,6658.4
2025-11-11,BS-0303,T-S2,139,7978.6
2025-11-18,BS-0303,T-S2,140,8036.0
2025-11-25,BS-0303,T-S2,125,7175.0
2025-12-02,BS-0303,T-S2,109,6256.6
2025-12-09,BS-0303,T-S2,98,5625.2
2025-12-16,BS-0303,T-S2,125,7175.0
2025-12-23,BS-0303,T-S2,107,6141.8
2025-12-30,BS-0303,T-S2,108,6199.2
2026-01-06,BS-0303,T-S2,91,5223.4
2026-01-13,BS-0303,T-S2,101,5797.4
2026-01-20,BS-0303,T-S2,105,6027.0
2026-01-27,BS-0303,T-S2,103,5912.2
2026-02-03,BS-0303,T-S2,120,6888.0
2026-02-10,BS-0303,T-S2,106,6084.4
2026-02-17,BS-0303,T-S2,122,7002.8
2026-02-24,BS-0303,T-S2,123,7060.2
2026-03-03,BS-0303,T-S2,118,6773.2
2026-03-10,BS-0303,T-S2,100,5740.0
2026-03-17,BS-0303,T-S2,119,6830.6
2026-03-24,BS-0303,T-S2,122,7002.8
2026-03-31,BS-0303,T-S2,107,6141.8
2026-04-07,BS-0303,T-S2,90,5166.0
2026-04-14,BS-0303,T-S2,109,6256.6
2026-04-21,BS-0303,T-S2,108,6199.2
2026-04-28,BS-0303,T-S2,92,5280.8
2026-05-05,BS-0303,T-S2,124,7117.6
2026-05-12,BS-0303,T-S2,107,6141.8
2026-05-19,BS-0303,T-S2,104,5969.6
2026-05-26,BS-0303,T-S2,100,5740.0
2026-06-02,BS-0303,T-S2,127,7289.8
2026-06-09,BS-0303,T-S2,98,5625.2
2026-06-16,BS-0303,T-S2,120,6888.0
2026-06-23,BS-0303,T-S2,125,7175.0
